"elections";"candidate";"list_name";"list_pos";"pref_votes";"elected";"nom_party";"pol_affil";"mayor";"dep_mayor";"board";"gov_support";"elig_voters";"ballots_cast"
"2022";"Kazimourová Jitka";"ODS, KDU-ČSL";10;289;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Jandoš Zdeněk";"ODS, KDU-ČSL";11;287;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Tondrová Alice";"ODS, KDU-ČSL";12;275;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Landa Jiří";"ODS, KDU-ČSL";13;280;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Hegerová Aneta";"ODS, KDU-ČSL";14;316;0;"KDU-ČSL";"BEZPP";0;0;0;0;NA;NA
"2022";"Maršíková Eva";"ODS, KDU-ČSL";15;296;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Turoň Richard";"ODS, KDU-ČSL";16;306;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2022";"Matas Martin";"ODS, KDU-ČSL";17;507;1;"KDU-ČSL";"BEZPP";0;0;0;0;NA;NA
"2022";"Veselá Olga";"ODS, KDU-ČSL";18;280;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2022";"Drábek Tomáš";"ODS, KDU-ČSL";19;298;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Veselý Milan";"ODS, KDU-ČSL";20;232;0;"ODS";"ODS";0;0;0;0;NA;NA
"2022";"Blažková Kateřina";"ODS, KDU-ČSL";21;228;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2022";"Šrůmová Zuzana";"Roztoky sobě";1;786;1;"NK";"BEZPP";0;1;1;1;NA;NA
"2022";"Kněžourková Tereza";"Roztoky sobě";2;603;1;"NK";"BEZPP";0;0;1;1;NA;NA
"2022";"Svášek Martin";"Roztoky sobě";3;603;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Kantorová Marie";"Roztoky sobě";4;633;1;"NK";"BEZPP";0;0;0;1;NA;NA
"2022";"Blaha Karel";"Roztoky sobě";5;589;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Rolc Tomáš";"Roztoky sobě";6;543;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Zděblo Tomáš";"Roztoky sobě";7;662;1;"NK";"BEZPP";0;0;0;1;NA;NA
"2022";"Birlenbach Petra";"Roztoky sobě";8;527;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Hošek Michael";"Roztoky sobě";9;562;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Humplová Monika";"Roztoky sobě";10;555;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Čech Martin";"Roztoky sobě";11;508;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Trakalová Emílie";"Roztoky sobě";12;547;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Krátká Martina";"Roztoky sobě";13;521;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Ahmedová Ridina";"Roztoky sobě";14;508;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Kuglerová Miroslava";"Roztoky sobě";15;571;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Jurajda Štěpán (2)";"Roztoky sobě";16;506;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Hošková Lucie";"Roztoky sobě";17;456;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Mašek Václav";"Roztoky sobě";18;432;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2022";"Kaucká Anna";"Roztoky sobě";19;426;0;"NK";"BEZPP";0;0;0;0;NA;NA
